!NGx Ngy
171 121
!  x[cm]	   y[cm]	  Bx[Arb]	By[Arb]		
-3.400000	-1.100000	-0.102575	 1.125870
-3.400000	-1.000000	-0.089340	 1.109319
-3.400000	-0.900000	-0.081819	 1.092660
-3.400000	-0.800000	-0.072972	 1.082913
-3.400000	-0.700000	-0.063732	 1.071168
-3.400000	-0.600000	-0.056199	 1.063585
-3.400000	-0.500000	-0.046738	 1.053962
-3.400000	-0.400000	-0.036379	 1.051106
-3.400000	-0.300000	-0.025773	 1.042674
-3.400000	-0.200000	-0.018116	 1.040249
-3.400000	-0.100000	-0.008647	 1.039594
-3.400000	-0.000000	-0.000270	 1.037384
-3.400000	 0.100000	 0.008039	 1.037705
-3.400000	 0.200000	 0.018870	 1.041183
-3.400000	 0.300000	 0.027698	 1.043686
-3.400000	 0.400000	 0.034852	 1.048180
-3.400000	 0.500000	 0.043999	 1.054724
-3.400000	 0.600000	 0.056018	 1.061211
-3.400000	 0.700000	 0.062439	 1.070207
-3.400000	 0.800000	 0.070908	 1.083241
-3.400000	 0.900000	 0.080938	 1.097741
-3.400000	 1.000000	 0.091184	 1.111107
-3.400000	 1.100000	 0.100746	 1.128597
-3.400000	 1.200000	 0.108984	 1.149461
-3.400000	 1.300000	 0.117899	 1.173685
-3.400000	 1.400000	 0.122599	 1.205383
-3.400000	 1.500000	 0.137019	 1.236738
-3.400000	 1.600000	 0.154591	 1.274513
-3.400000	 1.700000	 0.160876	 1.317447
-3.400000	 1.800000	 0.168677	 1.358118
-3.400000	 1.900000	 0.160800	 1.420278
-3.400000	 2.000000	 0.160228	 1.492814
-3.400000	 2.100000	 0.155659	 1.589498
-3.400000	 2.200000	 0.123230	 1.707778
-3.400000	 2.300000	 0.089033	 1.861774
-3.400000	 2.400000	-0.001196	 2.071155
-3.400000	 2.500000	-0.129533	 2.397474
-3.400000	 2.600000	-0.622753	 2.558933
-3.400000	 2.700000	-1.168378	 2.617902
-3.400000	 2.800000	-1.635805	 2.149599
-3.400000	 2.900000	-1.820216	 1.580404
-3.400000	 3.000000	-1.696368	 1.246198
-3.400000	 3.100000	-1.613894	 0.975658
-3.400000	 3.200000	-1.482774	 0.807608
-3.400000	 3.300000	-1.382944	 0.710742
-3.400000	 3.400000	-1.291714	 0.563989
-3.400000	 3.500000	-1.247926	 0.498966
-3.400000	 3.600000	-1.134807	 0.450004
-3.400000	 3.700000	-1.085645	 0.431984
-3.400000	 3.800000	-1.038924	 0.387666
-3.400000	 3.900000	-0.975725	 0.353715
-3.400000	 4.000000	-0.945820	 0.323501
-3.400000	 4.100000	-0.879418	 0.295905
-3.400000	 4.200000	-0.846303	 0.273159
-3.400000	 4.300000	-0.822786	 0.252590
-3.400000	 4.400000	-0.785572	 0.240418
-3.400000	 4.500000	-0.763536	 0.227726
-3.400000	 4.600000	-0.740244	 0.206656
-3.400000	 4.700000	-0.713176	 0.200844
-3.400000	 4.800000	-0.697004	 0.180952
-3.400000	 4.900000	-0.663899	 0.172405
-3.400000	 5.000000	-0.651612	 0.167641
-3.400000	 5.100000	-0.631745	 0.149717
-3.400000	 5.200000	-0.622084	 0.142100
-3.400000	 5.300000	-0.600891	 0.131194
-3.400000	 5.400000	-0.591558	 0.125047
-3.400000	 5.500000	-0.575954	 0.108545
-3.400000	 5.600000	-0.565575	 0.107346
-3.400000	 5.700000	-0.554122	 0.091170
-3.400000	 5.800000	-0.549201	 0.086820
-3.400000	 5.900000	-0.535449	 0.078632
-3.400000	 6.000000	-0.527701	 0.072148
-3.300000	-6.000000	 0.519738	 0.076987
-3.300000	-5.900000	 0.526505	 0.090561
-3.300000	-5.800000	 0.534594	 0.097580
-3.300000	-5.700000	 0.546595	 0.105891
-3.300000	-5.600000	 0.557006	 0.116385
-3.300000	-5.500000	 0.570347	 0.127167
-3.300000	-5.400000	 0.579502	 0.136869
-3.300000	-5.300000	 0.591482	 0.147370
-3.300000	-5.200000	 0.612204	 0.155466
-3.300000	-5.100000	 0.620695	 0.169964
-3.300000	-5.000000	 0.639668	 0.184208
-3.300000	-4.900000	 0.659187	 0.191190
-3.300000	-4.800000	 0.677490	 0.208101
-3.300000	-4.700000	 0.696995	 0.221482
-3.300000	-4.600000	 0.719648	 0.234006
-3.300000	-4.500000	 0.746857	 0.246773
-3.300000	-4.400000	 0.775066	 0.270818
-3.300000	-4.300000	 0.799071	 0.280919
-3.300000	-4.200000	 0.826576	 0.317947
-3.300000	-4.100000	 0.874902	 0.335691
-3.300000	-4.000000	 0.905875	 0.352496
-3.300000	-3.900000	 0.948758	 0.394204
-3.300000	-3.800000	 0.989491	 0.429582
-3.300000	-3.700000	 1.033248	 0.459085
-3.300000	-3.600000	 1.099586	 0.534086
-3.300000	-3.500000	 1.143991	 0.577257
-3.300000	-3.400000	 1.197026	 0.660774
-3.300000	-3.300000	 1.284813	 0.767283
-3.300000	-3.200000	 1.355070	 0.884143
-3.300000	-3.100000	 1.403644	 1.072684
-3.300000	-3.000000	 1.465051	 1.279230
-3.300000	-2.900000	 1.468887	 1.501835
-3.300000	-2.800000	 1.207883	 1.805703
-3.300000	-2.700000	 0.963027	 2.151091
-3.300000	-2.600000	 0.606551	 2.151243
-3.300000	-2.500000	 0.386029	 2.020577
-3.300000	-2.400000	 0.197939	 1.973400
-3.300000	-2.300000	 0.074827	 1.770428
-3.300000	-2.200000	 0.008413	 1.676201
-3.300000	-2.100000	-0.045314	 1.565436
-3.300000	-2.000000	-0.063550	 1.499697
-3.300000	-1.900000	-0.085277	 1.422331
-3.300000	-1.800000	-0.095073	 1.371487
-3.300000	-1.700000	-0.121295	 1.316968
-3.300000	-1.600000	-0.097498	 1.277847
-3.300000	-1.500000	-0.099851	 1.238362
-3.300000	-1.400000	-0.098621	 1.206506
-3.300000	-1.300000	-0.095352	 1.178230
-3.300000	-1.200000	-0.089849	 1.155814
-3.300000	-1.100000	-0.077313	 1.136946
-3.300000	-1.000000	-0.076807	 1.116523
-3.300000	-0.900000	-0.070387	 1.102997
-3.300000	-0.800000	-0.063624	 1.091600
-3.300000	-0.700000	-0.055624	 1.079938
-3.300000	-0.600000	-0.048473	 1.069384
-3.300000	-0.500000	-0.038058	 1.063213
-3.300000	-0.400000	-0.033252	 1.059022
-3.300000	-0.300000	-0.022880	 1.050459
-3.300000	-0.200000	-0.018044	 1.048236
-3.300000	-0.100000	-0.009352	 1.046941
-3.300000	-0.000000	-0.000331	 1.047011
-3.300000	 0.100000	 0.008584	 1.047061
-3.300000	 0.200000	 0.016420	 1.047093
-3.300000	 0.300000	 0.023927	 1.051862
-3.300000	 0.400000	 0.031931	 1.058983
-3.300000	 0.500000	 0.038182	 1.060594
-3.300000	 0.600000	 0.047205	 1.069752
-3.300000	 0.700000	 0.055225	 1.082567
-3.300000	 0.800000	 0.061560	 1.086785
-3.300000	 0.900000	 0.068822	 1.102201
-3.300000	 1.000000	 0.075187	 1.120799
-3.300000	 1.100000	 0.083411	 1.136579
-3.300000	 1.200000	 0.092595	 1.155861
-3.300000	 1.300000	 0.098444	 1.178702
-3.300000	 1.400000	 0.101116	 1.208962
-3.300000	 1.500000	 0.106771	 1.247781
-3.300000	 1.600000	 0.106929	 1.273156
-3.300000	 1.700000	 0.105106	 1.318486
-3.300000	 1.800000	 0.097435	 1.360974
-3.300000	 1.900000	 0.106114	 1.424603
-3.300000	 2.000000	 0.085110	 1.513032
-3.300000	 2.100000	 0.059753	 1.584461
-3.300000	 2.200000	 0.004669	 1.678289
-3.300000	 2.300000	-0.061876	 1.799111
-3.300000	 2.400000	-0.247681	 1.929100
-3.300000	 2.500000	-0.395113	 2.060561
-3.300000	 2.600000	-0.734397	 2.058913
-3.300000	 2.700000	-0.980376	 2.019165
-3.300000	 2.800000	-1.321266	 1.759803
-3.300000	 2.900000	-1.418829	 1.502607
-3.300000	 3.000000	-1.472599	 1.260872
-3.300000	 3.100000	-1.409897	 1.041908
-3.300000	 3.200000	-1.376393	 0.890334
-3.300000	 3.300000	-1.287821	 0.764182
-3.300000	 3.400000	-1.212385	 0.639057
-3.300000	 3.500000	-1.154688	 0.594371
-3.300000	 3.600000	-1.087552	 0.512671
-3.300000	 3.700000	-1.053360	 0.463079
-3.300000	 3.800000	-0.980024	 0.433661
-3.300000	 3.900000	-0.946661	 0.393226
-3.300000	 4.000000	-0.912801	 0.365667
-3.300000	 4.100000	-0.859333	 0.334465
-3.300000	 4.200000	-0.834197	 0.303771
-3.300000	 4.300000	-0.807343	 0.285902
-3.300000	 4.400000	-0.770402	 0.267501
-3.300000	 4.500000	-0.742483	 0.240777
-3.300000	 4.600000	-0.722869	 0.234500
-3.300000	 4.700000	-0.697661	 0.221742
-3.300000	 4.800000	-0.679146	 0.202132
-3.300000	 4.900000	-0.657862	 0.190450
-3.300000	 5.000000	-0.637858	 0.178886
-3.300000	 5.100000	-0.621544	 0.166356
-3.300000	 5.200000	-0.603569	 0.159340
-3.300000	 5.300000	-0.591237	 0.147454
-3.300000	 5.400000	-0.577118	 0.138918
-3.300000	 5.500000	-0.569559	 0.122885
-3.300000	 5.600000	-0.554884	 0.115147
-3.300000	 5.700000	-0.546952	 0.103253
-3.300000	 5.800000	-0.538157	 0.098863
-3.300000	 5.900000	-0.529563	 0.088681
-3.300000	 6.000000	-0.523183	 0.078706
-3.200000	-6.000000	 0.512926	 0.086969
-3.200000	-5.900000	 0.518939	 0.096900
-3.200000	-5.800000	 0.527031	 0.104189
-3.200000	-5.700000	 0.536289	 0.114788
-3.200000	-5.600000	 0.546547	 0.128575
-3.200000	-5.500000	 0.555588	 0.134515
-3.200000	-5.400000	 0.568577	 0.145308
-3.200000	-5.300000	 0.580543	 0.156584
-3.200000	-5.200000	 0.590960	 0.173535
-3.200000	-5.100000	 0.607651	 0.181868
-3.200000	-5.000000	 0.627735	 0.192537
-3.200000	-4.900000	 0.641062	 0.206927
-3.200000	-4.800000	 0.657747	 0.224360
-3.200000	-4.700000	 0.686297	 0.240916
-3.200000	-4.600000	 0.708050	 0.260226
-3.200000	-4.500000	 0.734231	 0.283550
-3.200000	-4.400000	 0.750137	 0.286021
-3.200000	-4.300000	 0.774961	 0.325089
-3.200000	-4.200000	 0.804226	 0.331600
-3.200000	-4.100000	 0.832181	 0.356484
-3.200000	-4.000000	 0.870594	 0.397741
-3.200000	-3.900000	 0.906501	 0.437926
-3.200000	-3.800000	 0.951692	 0.474516
-3.200000	-3.700000	 0.980869	 0.497703
-3.200000	-3.600000	 1.036199	 0.579834
-3.200000	-3.500000	 1.085608	 0.626691
-3.200000	-3.400000	 1.146443	 0.700833
-3.200000	-3.300000	 1.177344	 0.820891
-3.200000	-3.200000	 1.219284	 0.921181
-3.200000	-3.100000	 1.276496	 1.045052
-3.200000	-3.000000	 1.219311	 1.267587
-3.200000	-2.900000	 1.199252	 1.404077
-3.200000	-2.800000	 1.118114	 1.589114
-3.200000	-2.700000	 0.886223	 1.790792
-3.200000	-2.600000	 0.646240	 1.813641
-3.200000	-2.500000	 0.443627	 1.884544
-3.200000	-2.400000	 0.323259	 1.776721
-3.200000	-2.300000	 0.190831	 1.693935
-3.200000	-2.200000	 0.085293	 1.609448
-3.200000	-2.100000	 0.023632	 1.552111
-3.200000	-2.000000	 0.007668	 1.470862
-3.200000	-1.900000	-0.032860	 1.418095
-3.200000	-1.800000	-0.033707	 1.357762
-3.200000	-1.700000	-0.077253	 1.308939
-3.200000	-1.600000	-0.062500	 1.277637
-3.200000	-1.500000	-0.070143	 1.236649
-3.200000	-1.400000	-0.073136	 1.206580
-3.200000	-1.300000	-0.067314	 1.179201
-3.200000	-1.200000	-0.065800	 1.164271
-3.200000	-1.100000	-0.059759	 1.140900
-3.200000	-1.000000	-0.060286	 1.123130
-3.200000	-0.900000	-0.053484	 1.110101
-3.200000	-0.800000	-0.048056	 1.094898
-3.200000	-0.700000	-0.045242	 1.088909
-3.200000	-0.600000	-0.036436	 1.076931
-3.200000	-0.500000	-0.029757	 1.071246
-3.200000	-0.400000	-0.026138	 1.063892
-3.200000	-0.300000	-0.019441	 1.057611
-3.200000	-0.200000	-0.011749	 1.057408
-3.200000	-0.100000	-0.006943	 1.055408
-3.200000	-0.000000	-0.000383	 1.053114
-3.200000	 0.100000	 0.005534	 1.055823
-3.200000	 0.200000	 0.014186	 1.057055
-3.200000	 0.300000	 0.019847	 1.060972
-3.200000	 0.400000	 0.026291	 1.063248
-3.200000	 0.500000	 0.035456	 1.068628
-3.200000	 0.600000	 0.037835	 1.075960
-3.200000	 0.700000	 0.044522	 1.087330
-3.200000	 0.800000	 0.050140	 1.098366
-3.200000	 0.900000	 0.054649	 1.106403
-3.200000	 1.000000	 0.062015	 1.123004
-3.200000	 1.100000	 0.070771	 1.140013
-3.200000	 1.200000	 0.069862	 1.162141
-3.200000	 1.300000	 0.070558	 1.182704
-3.200000	 1.400000	 0.073185	 1.208037
-3.200000	 1.500000	 0.070992	 1.236051
-3.200000	 1.600000	 0.072343	 1.272458
-3.200000	 1.700000	 0.047513	 1.313534
-3.200000	 1.800000	 0.049684	 1.368222
-3.200000	 1.900000	 0.020453	 1.406679
-3.200000	 2.000000	-0.004144	 1.479593
-3.200000	 2.100000	-0.020789	 1.524080
-3.200000	 2.200000	-0.108814	 1.616524
-3.200000	 2.300000	-0.163465	 1.731964
-3.200000	 2.400000	-0.259046	 1.801102
-3.200000	 2.500000	-0.439275	 1.806170
-3.200000	 2.600000	-0.680558	 1.841998
-3.200000	 2.700000	-0.901840	 1.709661
-3.200000	 2.800000	-1.079516	 1.634312
-3.200000	 2.900000	-1.185731	 1.437793
-3.200000	 3.000000	-1.222026	 1.272982
-3.200000	 3.100000	-1.222774	 1.074923
-3.200000	 3.200000	-1.200652	 0.943263
-3.200000	 3.300000	-1.193267	 0.839938
-3.200000	 3.400000	-1.141911	 0.732120
-3.200000	 3.500000	-1.090955	 0.635452
-3.200000	 3.600000	-1.062690	 0.566405
-3.200000	 3.700000	-1.002073	 0.528836
-3.200000	 3.800000	-0.957205	 0.486919
-3.200000	 3.900000	-0.908783	 0.418811
-3.200000	 4.000000	-0.885103	 0.391090
-3.200000	 4.100000	-0.841421	 0.361099
-3.200000	 4.200000	-0.811773	 0.342581
-3.200000	 4.300000	-0.780309	 0.316147
-3.200000	 4.400000	-0.746266	 0.296904
-3.200000	 4.500000	-0.731799	 0.267944
-3.200000	 4.600000	-0.708217	 0.260804
-3.200000	 4.700000	-0.679364	 0.239104
-3.200000	 4.800000	-0.657437	 0.229135
-3.200000	 4.900000	-0.645252	 0.211584
-3.200000	 5.000000	-0.628680	 0.197704
-3.200000	 5.100000	-0.608715	 0.186474
-3.200000	 5.200000	-0.597443	 0.171833
-3.200000	 5.300000	-0.579340	 0.155643
-3.200000	 5.400000	-0.568843	 0.143071
-3.200000	 5.500000	-0.556334	 0.131648
-3.200000	 5.600000	-0.545825	 0.129308
-3.200000	 5.700000	-0.535306	 0.112936
-3.200000	 5.800000	-0.524329	 0.106131
-3.200000	 5.900000	-0.519136	 0.097935
-3.200000	 6.000000	-0.512257	 0.086873
-3.100000	-6.000000	 0.502649	 0.091766
-3.100000	-5.900000	 0.509577	 0.104502
-3.100000	-5.800000	 0.517874	 0.113663
-3.100000	-5.700000	 0.529724	 0.121867
-3.100000	-5.600000	 0.537421	 0.131766
-3.100000	-5.500000	 0.549997	 0.144632
-3.100000	-5.400000	 0.558672	 0.154359
-3.100000	-5.300000	 0.566574	 0.171478
-3.100000	-5.200000	 0.584212	 0.182656
-3.100000	-5.100000	 0.599068	 0.199416
-3.100000	-5.000000	 0.613632	 0.212844
-3.100000	-4.900000	 0.630806	 0.226666
-3.100000	-4.800000	 0.645416	 0.246833
-3.100000	-4.700000	 0.670739	 0.263282
-3.100000	-4.600000	 0.680647	 0.281367
-3.100000	-4.500000	 0.705064	 0.291102
-3.100000	-4.400000	 0.723455	 0.323292
-3.100000	-4.300000	 0.755408	 0.346084
-3.100000	-4.200000	 0.781316	 0.378676
-3.100000	-4.100000	 0.807833	 0.388362
-3.100000	-4.000000	 0.842841	 0.433952
-3.100000	-3.900000	 0.880788	 0.467098
-3.100000	-3.800000	 0.913817	 0.503026
-3.100000	-3.700000	 0.936305	 0.556718
-3.100000	-3.600000	 0.977647	 0.621217
-3.100000	-3.500000	 1.004205	 0.676716
-3.100000	-3.400000	 1.047983	 0.757329
-3.100000	-3.300000	 1.078283	 0.846574
-3.100000	-3.200000	 1.089322	 0.942830
-3.100000	-3.100000	 1.118414	 1.097951
-3.100000	-3.000000	 1.091379	 1.218039
-3.100000	-2.900000	 1.036497	 1.397129
-3.100000	-2.800000	 0.923560	 1.505930
-3.100000	-2.700000	 0.794192	 1.609701
-3.100000	-2.600000	 0.660602	 1.622485
-3.100000	-2.500000	 0.505901	 1.673713
-3.100000	-2.400000	 0.374023	 1.627506
-3.100000	-2.300000	 0.236517	 1.605299
-3.100000	-2.200000	 0.161322	 1.553267
-3.100000	-2.100000	 0.100033	 1.493210
-3.100000	-2.000000	 0.057254	 1.445532
-3.100000	-1.900000	 0.023882	 1.393300
-3.100000	-1.800000	-0.009507	 1.333834
-3.100000	-1.700000	-0.019805	 1.299638
-3.100000	-1.600000	-0.034346	 1.266637
-3.100000	-1.500000	-0.040399	 1.233621
-3.100000	-1.400000	-0.037035	 1.204582
-3.100000	-1.300000	-0.046079	 1.174895
-3.100000	-1.200000	-0.050234	 1.165133
-3.100000	-1.100000	-0.047492	 1.142684
-3.100000	-1.000000	-0.047866	 1.128014
-3.100000	-0.900000	-0.039903	 1.113481
-3.100000	-0.800000	-0.039761	 1.104256
-3.100000	-0.700000	-0.034784	 1.092172
-3.100000	-0.600000	-0.029041	 1.081026
-3.100000	-0.500000	-0.026601	 1.074933
-3.100000	-0.400000	-0.019177	 1.069009
-3.100000	-0.300000	-0.016308	 1.064665
-3.100000	-0.200000	-0.012379	 1.062021
-3.100000	-0.100000	-0.005075	 1.061137
-3.100000	-0.000000	 0.000946	 1.059142
-3.100000	 0.100000	 0.005890	 1.061499
-3.100000	 0.200000	 0.011600	 1.061008
-3.100000	 0.300000	 0.015522	 1.066085
-3.100000	 0.400000	 0.020701	 1.070629
-3.100000	 0.500000	 0.027664	 1.073813
-3.100000	 0.600000	 0.026870	 1.084109
-3.100000	 0.700000	 0.033805	 1.093401
-3.100000	 0.800000	 0.038658	 1.104846
-3.100000	 0.900000	 0.040319	 1.112771
-3.100000	 1.000000	 0.046025	 1.130464
-3.100000	 1.100000	 0.045583	 1.143373
-3.100000	 1.200000	 0.047815	 1.160272
-3.100000	 1.300000	 0.043793	 1.182257
-3.100000	 1.400000	 0.041406	 1.210415
-3.100000	 1.500000	 0.045085	 1.228959
-3.100000	 1.600000	 0.035787	 1.271583
-3.100000	 1.700000	 0.021159	 1.295693
-3.100000	 1.800000	 0.001117	 1.348978
-3.100000	 1.900000	-0.015285	 1.392505
-3.100000	 2.000000	-0.059610	 1.438524
-3.100000	 2.100000	-0.117200	 1.481549
-3.100000	 2.200000	-0.162983	 1.531661
-3.100000	 2.300000	-0.264345	 1.606900
-3.100000	 2.400000	-0.338705	 1.631620
-3.100000	 2.500000	-0.506938	 1.669709
-3.100000	 2.600000	-0.652427	 1.668362
-3.100000	 2.700000	-0.822163	 1.577273
-3.100000	 2.800000	-0.934387	 1.498511
-3.100000	 2.900000	-1.031751	 1.363870
-3.100000	 3.000000	-1.074463	 1.211494
-3.100000	 3.100000	-1.137265	 1.076466
-3.100000	 3.200000	-1.098918	 0.970415
-3.100000	 3.300000	-1.113630	 0.835209
-3.100000	 3.400000	-1.031679	 0.753232
-3.100000	 3.500000	-1.026829	 0.690143
-3.100000	 3.600000	-0.987038	 0.609766
-3.100000	 3.700000	-0.949902	 0.561146
-3.100000	 3.800000	-0.913839	 0.518703
-3.100000	 3.900000	-0.868031	 0.472484
-3.100000	 4.000000	-0.848972	 0.425524
-3.100000	 4.100000	-0.813144	 0.395175
-3.100000	 4.200000	-0.774175	 0.375675
-3.100000	 4.300000	-0.754644	 0.328937
-3.100000	 4.400000	-0.724068	 0.317049
-3.100000	 4.500000	-0.707321	 0.297228
-3.100000	 4.600000	-0.693855	 0.274060
-3.100000	 4.700000	-0.665015	 0.255410
-3.100000	 4.800000	-0.647009	 0.246337
-3.100000	 4.900000	-0.622582	 0.223145
-3.100000	 5.000000	-0.610336	 0.211954
-3.100000	 5.100000	-0.601519	 0.201313
-3.100000	 5.200000	-0.581080	 0.184973
-3.100000	 5.300000	-0.566934	 0.171342
-3.100000	 5.400000	-0.555094	 0.159637
-3.100000	 5.500000	-0.550081	 0.150383
-3.100000	 5.600000	-0.533518	 0.136527
-3.100000	 5.700000	-0.525894	 0.123986
-3.100000	 5.800000	-0.517766	 0.117577
-3.100000	 5.900000	-0.510098	 0.101236
-3.100000	 6.000000	-0.503710	 0.093393
-3.000000	-6.000000	 0.492795	 0.096272
-3.000000	-5.900000	 0.499593	 0.111359
-3.000000	-5.800000	 0.505483	 0.118445
-3.000000	-5.700000	 0.514464	 0.131259
-3.000000	-5.600000	 0.521978	 0.144269
-3.000000	-5.500000	 0.537660	 0.163071
-3.000000	-5.400000	 0.544854	 0.169991
-3.000000	-5.300000	 0.554640	 0.179366
-3.000000	-5.200000	 0.568488	 0.193631
-3.000000	-5.100000	 0.577169	 0.212333
-3.000000	-5.000000	 0.600468	 0.225559
-3.000000	-4.900000	 0.612413	 0.237756
-3.000000	-4.800000	 0.631619	 0.260818
-3.000000	-4.700000	 0.650778	 0.281872
-3.000000	-4.600000	 0.663400	 0.292556
-3.000000	-4.500000	 0.682362	 0.313206
-3.000000	-4.400000	 0.702887	 0.344707
-3.000000	-4.300000	 0.727503	 0.363934
-3.000000	-4.200000	 0.753431	 0.400916
-3.000000	-4.100000	 0.781809	 0.421853
-3.000000	-4.000000	 0.812335	 0.457795
-3.000000	-3.900000	 0.830431	 0.498612
-3.000000	-3.800000	 0.866740	 0.550445
-3.000000	-3.700000	 0.893946	 0.604475
-3.000000	-3.600000	 0.907442	 0.642816
-3.000000	-3.500000	 0.932950	 0.704485
-3.000000	-3.400000	 0.983292	 0.783881
-3.000000	-3.300000	 0.989210	 0.858766
-3.000000	-3.200000	 0.992037	 0.941616
-3.000000	-3.100000	 0.982441	 1.069430
-3.000000	-3.000000	 0.933256	 1.155775
-3.000000	-2.900000	 0.922919	 1.309394
-3.000000	-2.800000	 0.818397	 1.378636
-3.000000	-2.700000	 0.722761	 1.474547
-3.000000	-2.600000	 0.611804	 1.503880
-3.000000	-2.500000	 0.496739	 1.541800
-3.000000	-2.400000	 0.362648	 1.511661
-3.000000	-2.300000	 0.266011	 1.502162
-3.000000	-2.200000	 0.203337	 1.473765
-3.000000	-2.100000	 0.151394	 1.430473
-3.000000	-2.000000	 0.104436	 1.394878
-3.000000	-1.900000	 0.052624	 1.361180
-3.000000	-1.800000	 0.039888	 1.316642
-3.000000	-1.700000	 0.016644	 1.279718
-3.000000	-1.600000	-0.001052	 1.254994
-3.000000	-1.500000	-0.003402	 1.223201
-3.000000	-1.400000	-0.020671	 1.207296
-3.000000	-1.300000	-0.023552	 1.180672
-3.000000	-1.200000	-0.029433	 1.166906
-3.000000	-1.100000	-0.029117	 1.146944
-3.000000	-1.000000	-0.032661	 1.129694
-3.000000	-0.900000	-0.029633	 1.116565
-3.000000	-0.800000	-0.026915	 1.101341
-3.000000	-0.700000	-0.025268	 1.093708
-3.000000	-0.600000	-0.020660	 1.086536
-3.000000	-0.500000	-0.018819	 1.078503
-3.000000	-0.400000	-0.014842	 1.072849
-3.000000	-0.300000	-0.012492	 1.070517
-3.000000	-0.200000	-0.008293	 1.067203
-3.000000	-0.100000	-0.004519	 1.066082
-3.000000	-0.000000	-0.000017	 1.064414
-3.000000	 0.100000	 0.004175	 1.064991
-3.000000	 0.200000	 0.007678	 1.066283
-3.000000	 0.300000	 0.011183	 1.068272
-3.000000	 0.400000	 0.015504	 1.073055
-3.000000	 0.500000	 0.018361	 1.080013
-3.000000	 0.600000	 0.022712	 1.085803
-3.000000	 0.700000	 0.024732	 1.094116
-3.000000	 0.800000	 0.028060	 1.103749
-3.000000	 0.900000	 0.032168	 1.116378
-3.000000	 1.000000	 0.028674	 1.127894
-3.000000	 1.100000	 0.032110	 1.144242
-3.000000	 1.200000	 0.028037	 1.158686
-3.000000	 1.300000	 0.026782	 1.175091
-3.000000	 1.400000	 0.017603	 1.204127
-3.000000	 1.500000	 0.012211	 1.228111
-3.000000	 1.600000	-0.009808	 1.256255
-3.000000	 1.700000	-0.011064	 1.287865
-3.000000	 1.800000	-0.032998	 1.329355
-3.000000	 1.900000	-0.060061	 1.357708
-3.000000	 2.000000	-0.096283	 1.396852
-3.000000	 2.100000	-0.137919	 1.442850
-3.000000	 2.200000	-0.206095	 1.476787
-3.000000	 2.300000	-0.283604	 1.508504
-3.000000	 2.400000	-0.363523	 1.536690
-3.000000	 2.500000	-0.490322	 1.542292
-3.000000	 2.600000	-0.637254	 1.539460
-3.000000	 2.700000	-0.687272	 1.455810
-3.000000	 2.800000	-0.806270	 1.396046
-3.000000	 2.900000	-0.896308	 1.294469
-3.000000	 3.000000	-0.961580	 1.165703
-3.000000	 3.100000	-0.984315	 1.065361
-3.000000	 3.200000	-0.983697	 0.957112
-3.000000	 3.300000	-0.954649	 0.876313
-3.000000	 3.400000	-0.958247	 0.771673
-3.000000	 3.500000	-0.952282	 0.705487
-3.000000	 3.600000	-0.915165	 0.647851
-3.000000	 3.700000	-0.896155	 0.585836
-3.000000	 3.800000	-0.862303	 0.539100
-3.000000	 3.900000	-0.832479	 0.503997
-3.000000	 4.000000	-0.809864	 0.471721
-3.000000	 4.100000	-0.777948	 0.420718
-3.000000	 4.200000	-0.753943	 0.400583
-3.000000	 4.300000	-0.724691	 0.360603
-3.000000	 4.400000	-0.712066	 0.346562
-3.000000	 4.500000	-0.683832	 0.318984
-3.000000	 4.600000	-0.665433	 0.297189
-3.000000	 4.700000	-0.643549	 0.280554
-3.000000	 4.800000	-0.634285	 0.257769
